ip_id,label,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd,prov
1373,0.0,1975.0,2006-06-23,0.0,44828.0,500.0,1.0,3.0,4.0,12,
1374,0.0,1989.0,2008-04-22,2.0,39784.0,1497695.0,1.0,3.0,5.0,3,
1375,0.0,1981.0,2011-02-08,0.0,36471.0,500.0,1.0,1.0,2.0,12,
1376,0.0,1989.0,2011-07-27,0.0,39802.0,500.0,2.0,4.0,4.0,6,
1377,0.0,1985.0,2009-12-29,0.0,39189.0,500.0,2.0,2.0,4.0,9,
1378,0.0,1974.0,2010-01-28,0.0,37332.0,500.0,1.0,2.0,4.0,2,
1379,0.0,1977.0,2009-11-30,0.0,38600.0,500.0,2.0,1.0,1.0,1,
1380,0.0,1983.0,2017-10-21,0.0,45922.0,727406.0,1.0,2.0,4.0,9,
1381,0.0,1978.0,2013-12-21,0.0,46207.0,500.0,1.0,2.0,2.0,9,ปัตตานี                                 
1382,0.0,1984.0,2009-07-17,0.0,48518.0,500.0,1.0,1.0,6.0,1,
1383,0.0,1982.0,2011-06-22,0.0,47542.0,500.0,1.0,1.0,3.0,9,
1384,0.0,1975.0,2010-03-11,0.0,43207.0,887699.0,2.0,4.0,6.0,9,กาฬสินธุ์                               
1385,0.0,1976.0,2011-01-23,0.0,37452.0,471764.0,1.0,4.0,3.0,1,กาฬสินธุ์                               
1385,0.0,1976.0,2011-01-23,0.0,37452.0,471764.0,1.0,4.0,3.0,1,ภูเก็ต                                  
1386,0.0,1972.0,2006-09-26,1.0,45217.0,500.0,2.0,2.0,5.0,2,
1387,0.0,1979.0,2010-11-20,0.0,41670.0,26981.0,2.0,4.0,6.0,3,
1388,0.0,1970.0,2012-11-26,0.0,41059.0,500.0,2.0,3.0,2.0,9,บุรีรัมย์                               
1388,0.0,1970.0,2012-11-26,0.0,41059.0,500.0,2.0,3.0,2.0,9,อุตรดิตถ์                               
1389,0.0,1972.0,2009-11-23,0.0,42532.0,500.0,2.0,4.0,2.0,11,สมุทรปราการ                             
1390,0.0,1978.0,2008-11-11,0.0,42778.0,222947.0,2.0,3.0,3.0,5,กาฬสินธุ์                               
1391,0.0,1979.0,2011-01-23,0.0,47038.0,1719141.0,1.0,1.0,1.0,7,ระนอง                                   
1392,0.0,1974.0,2012-07-13,0.0,41574.0,500.0,1.0,1.0,3.0,5,
1393,0.0,1970.0,2013-12-13,1.0,41847.0,500.0,1.0,3.0,1.0,4,ตราด                                    
1394,0.0,1980.0,2009-08-29,0.0,32995.0,500.0,1.0,4.0,5.0,12,พะเยา                                   
1395,0.0,1972.0,2010-05-31,1.0,48245.0,536231.0,2.0,4.0,6.0,7,สมุทรสาคร                               
1396,0.0,1975.0,2015-03-12,0.0,46274.0,500.0,2.0,4.0,5.0,4,
1397,0.0,1987.0,2012-07-27,0.0,36104.0,500.0,1.0,4.0,1.0,7,อุตรดิตถ์                               
1398,0.0,1981.0,2012-03-22,0.0,29743.0,388189.0,1.0,4.0,2.0,11,
1399,0.0,1983.0,2008-06-25,0.0,44987.0,500.0,2.0,3.0,1.0,6,สิงห์บุรี                               
1400,0.0,1973.0,2012-06-15,0.0,48422.0,500.0,2.0,2.0,2.0,6,นครปฐม                                  
1400,0.0,1973.0,2012-06-15,0.0,48422.0,500.0,2.0,2.0,2.0,6,สุราษฎร์ธานี                            
1401,0.0,1978.0,2010-11-27,1.0,28369.0,38930.0,1.0,1.0,1.0,4,
1402,0.0,1986.0,2007-11-07,0.0,37593.0,166017.0,1.0,3.0,3.0,2,สิงห์บุรี                               
1402,0.0,1986.0,2007-11-07,0.0,37593.0,166017.0,1.0,3.0,3.0,2,สุรินทร์                                
1403,0.0,1979.0,2012-02-21,0.0,43375.0,381409.0,2.0,2.0,2.0,6,
1404,0.0,1979.0,2006-12-21,1.0,40066.0,576850.0,1.0,2.0,5.0,7,
1405,0.0,1981.0,2013-01-02,0.0,40794.0,197203.0,2.0,1.0,5.0,11,
1406,0.0,1989.0,2009-12-10,0.0,41697.0,350195.0,2.0,2.0,1.0,12,
1407,0.0,1972.0,2011-04-15,0.0,37797.0,260607.0,1.0,4.0,4.0,3,พังงา                                   
1408,0.0,1982.0,2009-08-28,1.0,38469.0,44738.0,1.0,2.0,1.0,1,นครปฐม                                  
1409,0.0,1979.0,2009-05-02,0.0,39068.0,396661.0,1.0,4.0,1.0,7,นนทบุรี                                 
1410,0.0,1977.0,2009-10-15,0.0,47661.0,500.0,2.0,3.0,2.0,6,พะเยา                                   
1411,0.0,1974.0,2008-05-30,0.0,38831.0,500.0,2.0,4.0,3.0,2,
1412,0.0,1978.0,2011-02-20,1.0,45561.0,381578.0,1.0,2.0,4.0,12,นครพนม                                  
1413,0.0,1979.0,2007-06-04,1.0,41506.0,500.0,1.0,1.0,5.0,5,
1414,0.0,1972.0,2014-07-14,2.0,47362.0,500.0,2.0,1.0,1.0,1,นครปฐม                                  
1415,0.0,1979.0,2012-07-06,1.0,43211.0,95152.0,1.0,1.0,4.0,7,พังงา                                   
1416,0.0,1981.0,2013-09-20,0.0,40924.0,500.0,2.0,3.0,1.0,5,กระบี่                                  
1417,0.0,1981.0,2008-02-06,0.0,40781.0,500.0,2.0,2.0,1.0,12,
1418,0.0,1975.0,2009-12-29,0.0,39135.0,68527.0,1.0,2.0,1.0,4,
1419,0.0,1977.0,2009-04-09,1.0,39839.0,500.0,2.0,4.0,2.0,3,
1420,0.0,1981.0,2011-08-22,0.0,45981.0,500.0,1.0,4.0,3.0,2,
1421,0.0,1983.0,2005-12-21,0.0,42068.0,500.0,1.0,2.0,1.0,11,สมุทรสาคร                               
1421,0.0,1983.0,2005-12-21,0.0,42068.0,500.0,1.0,2.0,1.0,11,แม่ฮ่องสอน                              
1422,0.0,1977.0,2013-11-12,0.0,46392.0,326302.0,2.0,2.0,1.0,8,นครพนม                                  
1423,0.0,1986.0,2007-03-02,0.0,41268.0,500.0,1.0,4.0,5.0,1,
1424,0.0,1975.0,2007-11-23,0.0,43144.0,790624.0,2.0,4.0,2.0,7,
1425,0.0,1977.0,2008-05-19,0.0,36971.0,727249.0,1.0,4.0,2.0,1,อุดรธานี                                
1426,0.0,1982.0,2007-08-25,0.0,42926.0,500.0,1.0,3.0,4.0,11,ระนอง                                   
1427,0.0,1981.0,2016-08-11,0.0,42401.0,500.0,2.0,1.0,1.0,5,พิษณุโลก                                
1428,0.0,1977.0,2011-09-14,1.0,46096.0,1213410.0,2.0,4.0,6.0,1,กำแพงเพชร                               
1429,0.0,1985.0,2014-04-09,0.0,47370.0,500.0,1.0,1.0,1.0,1,
1430,0.0,1981.0,2010-09-25,0.0,47631.0,500.0,2.0,3.0,2.0,9,มุกดาหาร                                
1431,0.0,1980.0,2013-02-08,2.0,38385.0,230028.0,2.0,3.0,5.0,11,อุดรธานี                                
1432,0.0,1984.0,2007-01-02,0.0,39907.0,4342.0,2.0,4.0,2.0,4,
1433,0.0,1976.0,2005-09-13,0.0,38765.0,1020073.0,1.0,4.0,3.0,11,
1434,0.0,1974.0,2011-11-16,0.0,39884.0,121535.0,1.0,1.0,2.0,8,ตราด                                    
1435,0.0,1980.0,2014-08-04,0.0,40121.0,500.0,1.0,2.0,1.0,5,
1436,0.0,1980.0,2006-07-08,0.0,41644.0,500.0,2.0,4.0,6.0,4,ตาก                                     
1437,0.0,1986.0,2013-06-26,0.0,44007.0,705567.0,1.0,3.0,2.0,1,มุกดาหาร                                
1437,0.0,1986.0,2013-06-26,0.0,44007.0,705567.0,1.0,3.0,2.0,1,อ่างทอง                                 
1438,0.0,1976.0,2009-02-23,3.0,38130.0,500.0,1.0,2.0,6.0,3,ภูเก็ต                                  
1439,0.0,1976.0,2011-07-18,1.0,39149.0,623584.0,2.0,3.0,6.0,3,อุดรธานี                                
1440,0.0,1975.0,2009-11-10,0.0,39835.0,662527.0,2.0,1.0,6.0,3,
1441,0.0,1976.0,2006-10-19,0.0,36226.0,225094.0,1.0,4.0,2.0,4,เชียงราย                                
1442,0.0,1981.0,2018-01-11,0.0,41949.0,500.0,2.0,2.0,5.0,6,
1443,0.0,1985.0,2006-09-28,0.0,46899.0,145105.0,2.0,4.0,5.0,9,นราธิวาส                                
1444,0.0,1976.0,2010-08-14,0.0,49263.0,13462.0,1.0,4.0,1.0,6,
1445,0.0,1976.0,2009-03-28,0.0,35670.0,500.0,2.0,1.0,2.0,12,เชียงราย                                
1446,0.0,1979.0,2009-02-12,0.0,37478.0,500.0,2.0,4.0,2.0,4,อุตรดิตถ์                               
1447,0.0,1976.0,2011-05-26,2.0,47231.0,39838.0,2.0,1.0,6.0,9,ตาก                                     
1448,0.0,1979.0,2012-08-08,0.0,41907.0,578893.0,2.0,3.0,2.0,3,
1449,0.0,1976.0,2011-04-22,0.0,46491.0,500.0,2.0,2.0,5.0,3,
1450,0.0,1980.0,2012-06-23,0.0,43723.0,500.0,2.0,2.0,2.0,8,ตรัง                                    
1450,0.0,1980.0,2012-06-23,0.0,43723.0,500.0,2.0,2.0,2.0,8,ตาก                                     
1451,0.0,1981.0,2012-12-04,0.0,45144.0,145214.0,2.0,1.0,4.0,7,
1452,0.0,1976.0,2010-12-19,0.0,46578.0,1600312.0,2.0,1.0,3.0,9,สระแก้ว                                 
1453,0.0,1974.0,2008-07-17,1.0,48046.0,500.0,1.0,3.0,6.0,12,
1454,0.0,1984.0,2013-02-20,1.0,42814.0,536832.0,1.0,2.0,5.0,1,ตาก                                     
1455,0.0,1973.0,2006-02-24,0.0,42661.0,500.0,2.0,2.0,4.0,5,สระแก้ว                                 
1456,0.0,1976.0,2008-02-21,0.0,36677.0,588071.0,1.0,2.0,4.0,3,
1457,0.0,1974.0,2009-06-25,0.0,45853.0,500.0,1.0,4.0,5.0,2,
1458,0.0,1989.0,2007-09-13,0.0,43247.0,500.0,1.0,1.0,3.0,6,
1459,0.0,1979.0,2009-06-07,0.0,44777.0,125525.0,2.0,3.0,4.0,9,แม่ฮ่องสอน                              
1460,0.0,1979.0,2014-11-01,0.0,47678.0,500.0,1.0,3.0,3.0,5,
1461,0.0,1982.0,2013-12-13,0.0,35799.0,469810.0,1.0,3.0,5.0,5,สระแก้ว                                 
1462,0.0,1986.0,2008-08-28,0.0,43871.0,807524.0,1.0,4.0,2.0,4,
1463,0.0,1983.0,2008-07-20,0.0,45663.0,546024.0,1.0,3.0,2.0,12,
1464,0.0,1985.0,2015-07-02,0.0,32123.0,500.0,2.0,1.0,3.0,11,นครปฐม                                  
1464,0.0,1985.0,2015-07-02,0.0,32123.0,500.0,2.0,1.0,3.0,11,ปราจีนบุรี                              
1465,0.0,1979.0,2008-10-15,0.0,37197.0,148015.0,2.0,4.0,4.0,3,
1466,0.0,1979.0,2010-11-10,0.0,39456.0,500.0,1.0,2.0,5.0,9,ขอนแก่น                                 
1467,0.0,1974.0,2017-01-23,0.0,46348.0,423894.0,1.0,1.0,6.0,3,อุดรธานี                                
1467,0.0,1974.0,2017-01-23,0.0,46348.0,423894.0,1.0,1.0,6.0,3,เชียงราย                                
1468,0.0,1974.0,2013-10-11,0.0,38037.0,500.0,1.0,3.0,5.0,7,ปราจีนบุรี                              
1469,0.0,1977.0,2009-02-12,1.0,43778.0,500.0,2.0,1.0,3.0,8,
1470,0.0,1985.0,2009-10-16,0.0,42532.0,258455.0,1.0,2.0,3.0,8,ปราจีนบุรี                              
1470,0.0,1985.0,2009-10-16,0.0,42532.0,258455.0,1.0,2.0,3.0,8,แม่ฮ่องสอน                              
1471,0.0,1976.0,2011-07-01,0.0,38994.0,296142.0,2.0,4.0,5.0,5,หนองบัวลำภู                             
1472,0.0,1979.0,2008-02-24,0.0,42517.0,1263962.0,2.0,4.0,4.0,9,นราธิวาส                                
1473,0.0,1971.0,2009-09-04,0.0,46311.0,1221686.0,2.0,1.0,4.0,4,
1474,0.0,1979.0,2012-11-20,0.0,42382.0,500.0,1.0,3.0,3.0,8,ระนอง                                   
1475,0.0,1975.0,2009-04-24,0.0,39151.0,129231.0,2.0,1.0,3.0,4,กำแพงเพชร                               
1476,0.0,1975.0,2012-01-31,0.0,41106.0,218527.0,2.0,3.0,6.0,8,พะเยา                                   
1477,0.0,1966.0,2011-10-16,0.0,39474.0,500.0,1.0,3.0,2.0,7,
1478,0.0,1976.0,2014-06-11,1.0,41519.0,717972.0,2.0,4.0,2.0,9,กำแพงเพชร                               
1479,0.0,1980.0,2012-04-27,0.0,37716.0,846.0,2.0,1.0,5.0,5,เชียงราย                                
1479,0.0,1980.0,2012-04-27,0.0,37716.0,846.0,2.0,1.0,5.0,5,แม่ฮ่องสอน                              
1480,0.0,1979.0,2006-05-13,0.0,47393.0,500.0,1.0,1.0,2.0,2,
1481,0.0,1976.0,2010-06-02,1.0,44677.0,500.0,1.0,2.0,5.0,6,
1482,0.0,1981.0,2011-03-28,1.0,36552.0,258133.0,1.0,3.0,2.0,7,
1483,0.0,1974.0,2007-12-06,0.0,38772.0,11234.0,1.0,1.0,5.0,7,เชียงราย                                
1484,0.0,1966.0,2007-12-14,1.0,40699.0,500.0,2.0,2.0,3.0,6,
1485,0.0,1979.0,2012-10-30,0.0,41107.0,625390.0,2.0,1.0,6.0,11,
1486,0.0,1981.0,2009-06-09,0.0,46110.0,296735.0,1.0,3.0,1.0,4,
1487,0.0,1973.0,2008-11-15,0.0,38117.0,500.0,1.0,2.0,2.0,1,นครราชสีมา                              
1488,0.0,1977.0,2012-09-19,1.0,35575.0,500.0,1.0,1.0,6.0,3,
1489,0.0,1985.0,2010-02-03,0.0,46227.0,543522.0,1.0,3.0,1.0,11,ตาก                                     
1489,0.0,1985.0,2010-02-03,0.0,46227.0,543522.0,1.0,3.0,1.0,11,สระแก้ว                                 
1490,0.0,1978.0,2013-08-07,0.0,43375.0,500.0,2.0,1.0,4.0,11,ยโสธร                                   
1491,0.0,1983.0,2008-08-04,0.0,44214.0,8716.0,2.0,4.0,5.0,6,ขอนแก่น                                 
1492,0.0,1981.0,2018-01-11,0.0,40784.0,500.0,1.0,1.0,6.0,7,
1493,0.0,1985.0,2006-06-07,1.0,40939.0,500.0,2.0,3.0,6.0,7,
1494,0.0,1985.0,2006-12-06,0.0,46828.0,657267.0,1.0,4.0,6.0,11,อุดรธานี                                
1495,0.0,1985.0,2009-01-03,0.0,48458.0,1412383.0,2.0,2.0,5.0,9,ราชบุรี                                 
1496,0.0,1979.0,2012-09-02,0.0,43071.0,357659.0,2.0,4.0,3.0,4,
1497,0.0,1986.0,2008-07-11,0.0,50579.0,500.0,1.0,2.0,1.0,4,บุรีรัมย์                               
1497,0.0,1986.0,2008-07-11,0.0,50579.0,500.0,1.0,2.0,1.0,4,ลำปาง                                   
1498,0.0,1986.0,2011-11-11,0.0,41180.0,500.0,1.0,2.0,3.0,5,
1499,0.0,1978.0,2011-09-25,1.0,40410.0,52709.0,2.0,4.0,2.0,3,
1500,0.0,1979.0,2012-11-09,0.0,43702.0,203241.0,1.0,3.0,2.0,2,
1501,0.0,1988.0,2013-01-30,0.0,52054.0,1328874.0,1.0,3.0,6.0,2,สมุทรสาคร                               
1502,0.0,1978.0,2010-12-15,1.0,39744.0,700816.0,1.0,2.0,6.0,9,
1503,0.0,1982.0,2013-04-14,0.0,45593.0,500.0,1.0,3.0,2.0,9,
1504,0.0,1972.0,2007-06-06,0.0,49239.0,378944.0,1.0,4.0,3.0,2,ขอนแก่น                                 
1505,0.0,1981.0,2014-01-02,0.0,43893.0,243493.0,1.0,3.0,5.0,8,
1506,0.0,1983.0,2015-10-26,0.0,49936.0,339272.0,2.0,2.0,5.0,11,ขอนแก่น                                 
1507,0.0,1980.0,2009-11-10,1.0,42428.0,900205.0,2.0,1.0,5.0,1,
1508,0.0,1976.0,2011-12-24,0.0,37921.0,500.0,2.0,2.0,4.0,4,ตรัง                                    
1508,0.0,1976.0,2011-12-24,0.0,37921.0,500.0,2.0,2.0,4.0,4,ปัตตานี                                 
1509,0.0,1985.0,2010-08-04,0.0,36410.0,85466.0,2.0,4.0,1.0,11,ตรัง                                    
1509,0.0,1985.0,2010-08-04,0.0,36410.0,85466.0,2.0,4.0,1.0,11,ตาก                                     
1510,0.0,1970.0,2015-10-21,1.0,31296.0,154545.0,2.0,4.0,2.0,12,
1511,0.0,1982.0,2011-08-10,0.0,39681.0,156192.0,1.0,2.0,3.0,4,นครปฐม                                  
1512,0.0,1975.0,2011-11-01,0.0,42844.0,500.0,1.0,3.0,1.0,8,กาฬสินธุ์                               
1512,0.0,1975.0,2011-11-01,0.0,42844.0,500.0,1.0,3.0,1.0,8,นครราชสีมา                              
1512,0.0,1975.0,2011-11-01,0.0,42844.0,500.0,1.0,3.0,1.0,8,บุรีรัมย์                               
1512,0.0,1975.0,2011-11-01,0.0,42844.0,500.0,1.0,3.0,1.0,8,ภูเก็ต                                  
1513,0.0,1986.0,2008-08-08,0.0,45577.0,104230.0,2.0,2.0,1.0,5,ลำพูน                                   
1514,0.0,1982.0,2007-04-21,0.0,47907.0,605579.0,2.0,4.0,4.0,2,ปทุมธานี                                
1514,0.0,1982.0,2007-04-21,0.0,47907.0,605579.0,2.0,4.0,4.0,2,สมุทรปราการ                             
1514,0.0,1982.0,2007-04-21,0.0,47907.0,605579.0,2.0,4.0,4.0,2,สระแก้ว                                 
1515,0.0,1979.0,2009-05-11,1.0,44809.0,500.0,2.0,3.0,2.0,5,กระบี่                                  
1515,0.0,1979.0,2009-05-11,1.0,44809.0,500.0,2.0,3.0,2.0,5,ปราจีนบุรี                              
1516,0.0,1978.0,2008-05-19,0.0,42212.0,500.0,1.0,1.0,2.0,4,ขอนแก่น                                 
1516,0.0,1978.0,2008-05-19,0.0,42212.0,500.0,1.0,1.0,2.0,4,ยโสธร                                   
1516,0.0,1978.0,2008-05-19,0.0,42212.0,500.0,1.0,1.0,2.0,4,สุรินทร์                                
1517,0.0,1981.0,2006-10-29,0.0,49278.0,202375.0,1.0,4.0,5.0,8,เพชรบูรณ์                               
1518,0.0,1976.0,2011-10-20,0.0,45211.0,464366.0,1.0,3.0,3.0,9,
1519,0.0,1984.0,2010-01-28,0.0,48241.0,294490.0,1.0,2.0,4.0,9,สุรินทร์                                
1520,0.0,1976.0,2009-09-27,1.0,41888.0,599930.0,2.0,2.0,4.0,12,สุราษฎร์ธานี                            
1521,0.0,1987.0,2009-07-08,1.0,47782.0,500.0,2.0,2.0,6.0,11,
1522,0.0,1980.0,2010-10-30,1.0,42535.0,500.0,2.0,1.0,4.0,12,
1523,0.0,1981.0,2016-08-06,1.0,45192.0,500.0,1.0,1.0,6.0,2,ลำพูน                                   
1523,0.0,1981.0,2016-08-06,1.0,45192.0,500.0,1.0,1.0,6.0,2,เชียงราย                                
1524,0.0,1983.0,2007-04-02,0.0,38834.0,1080.0,1.0,1.0,4.0,1,
1525,0.0,1977.0,2012-06-04,0.0,42580.0,500.0,1.0,2.0,4.0,9,นครราชสีมา                              
1526,0.0,1980.0,2010-12-05,0.0,45504.0,599397.0,1.0,2.0,4.0,12,
1527,0.0,1978.0,2008-07-21,0.0,38664.0,1226572.0,2.0,1.0,4.0,12,
1528,0.0,1983.0,2012-07-13,0.0,39882.0,634831.0,2.0,4.0,6.0,11,
1529,0.0,1978.0,2012-02-18,0.0,41549.0,500.0,2.0,2.0,4.0,6,นราธิวาส                                
1530,0.0,1983.0,2009-06-19,0.0,43050.0,318905.0,1.0,3.0,6.0,8,ปราจีนบุรี                              
1531,0.0,1975.0,2007-05-27,0.0,45965.0,578638.0,1.0,4.0,3.0,1,สมุทรสาคร                               
1531,0.0,1975.0,2007-05-27,0.0,45965.0,578638.0,1.0,4.0,3.0,1,แม่ฮ่องสอน                              
1532,0.0,1985.0,2013-07-16,0.0,41967.0,2420137.0,1.0,4.0,3.0,6,
1533,0.0,1984.0,2012-07-25,0.0,39897.0,1173437.0,1.0,4.0,6.0,6,พะเยา                                   
1534,0.0,1983.0,2006-12-12,2.0,46590.0,500.0,2.0,3.0,4.0,5,
1535,0.0,1975.0,2008-12-29,0.0,35251.0,28123.0,2.0,4.0,3.0,11,
1536,0.0,1977.0,2004-12-20,2.0,43019.0,500.0,2.0,2.0,5.0,3,ชลบุรี                                  
1537,0.0,1981.0,2009-08-18,0.0,41600.0,476308.0,1.0,4.0,2.0,2,ตาก                                     
1537,0.0,1981.0,2009-08-18,0.0,41600.0,476308.0,1.0,4.0,2.0,2,นราธิวาส                                
1538,0.0,1983.0,2004-10-11,0.0,37504.0,500.0,2.0,3.0,3.0,7,ขอนแก่น                                 
1538,0.0,1983.0,2004-10-11,0.0,37504.0,500.0,2.0,3.0,3.0,7,พิษณุโลก                                
1539,0.0,1982.0,2013-09-27,0.0,42566.0,121178.0,1.0,4.0,1.0,1,
1540,0.0,1981.0,2011-06-19,0.0,37908.0,500.0,1.0,1.0,1.0,8,อุดรธานี                                
1541,0.0,1976.0,2010-03-26,0.0,40639.0,1273077.0,2.0,3.0,5.0,6,
1542,0.0,1982.0,2009-06-04,0.0,38608.0,500.0,1.0,4.0,1.0,6,สิงห์บุรี                               
1542,0.0,1982.0,2009-06-04,0.0,38608.0,500.0,1.0,4.0,1.0,6,แม่ฮ่องสอน                              
1543,0.0,1977.0,2007-07-18,0.0,43925.0,572064.0,1.0,3.0,2.0,8,
1544,0.0,1986.0,2003-10-01,0.0,39589.0,448247.0,2.0,4.0,4.0,3,
1545,0.0,1978.0,2010-09-25,0.0,46569.0,500.0,2.0,4.0,3.0,4,
1546,0.0,1975.0,2008-01-06,0.0,38439.0,500.0,2.0,1.0,4.0,4,
1547,0.0,1984.0,2012-02-21,1.0,42151.0,593565.0,2.0,1.0,5.0,7,ระยอง                                   
1548,0.0,1979.0,2004-09-29,0.0,44362.0,811284.0,2.0,2.0,5.0,6,นครปฐม                                  
1549,0.0,1982.0,2017-03-31,1.0,40413.0,12058.0,2.0,3.0,1.0,11,ขอนแก่น                                 
1550,0.0,1976.0,2010-08-02,0.0,38161.0,487886.0,2.0,4.0,4.0,8,ตาก                                     
1551,0.0,1984.0,2008-04-12,2.0,41254.0,500.0,2.0,3.0,2.0,6,
1552,0.0,1979.0,2010-11-16,0.0,43471.0,210938.0,2.0,2.0,1.0,3,
1553,0.0,1973.0,2009-02-15,0.0,52504.0,500.0,2.0,3.0,1.0,8,
1554,0.0,1976.0,2011-06-11,0.0,43212.0,500.0,2.0,2.0,5.0,7,บุรีรัมย์                               
1555,0.0,1982.0,2016-08-16,0.0,41736.0,164075.0,1.0,3.0,2.0,4,อุดรธานี                                
1556,0.0,1981.0,2009-02-19,0.0,48959.0,500.0,1.0,3.0,6.0,3,ปทุมธานี                                
1557,0.0,1976.0,2009-08-22,0.0,44778.0,500.0,2.0,4.0,2.0,2,ระนอง                                   
1557,0.0,1976.0,2009-08-22,0.0,44778.0,500.0,2.0,4.0,2.0,2,ราชบุรี                                 
1558,0.0,1981.0,2009-05-28,1.0,50053.0,1666177.0,2.0,2.0,2.0,9,
1559,0.0,1972.0,2016-05-14,0.0,48090.0,880624.0,2.0,1.0,2.0,3,มุกดาหาร                                
1560,0.0,1979.0,2008-06-16,0.0,34076.0,125690.0,1.0,1.0,3.0,8,
1561,0.0,1980.0,2007-05-30,0.0,36661.0,614164.0,2.0,2.0,4.0,1,นครนายก                                 
1561,0.0,1980.0,2007-05-30,0.0,36661.0,614164.0,2.0,2.0,4.0,1,ราชบุรี                                 
1561,0.0,1980.0,2007-05-30,0.0,36661.0,614164.0,2.0,2.0,4.0,1,ลำปาง                                   
